id,item_id,dept_id,cat_id,store_id,state_id,zero_pct
FOODS_3_619_WI_1_evaluation,FOODS_3_619,FOODS_3,FOODS,WI_1,WI,92.83874291602267
FOODS_3_620_WI_1_evaluation,FOODS_3_620,FOODS_3,FOODS,WI_1,WI,81.65893869139619
FOODS_3_621_WI_1_evaluation,FOODS_3_621,FOODS_3,FOODS,WI_1,WI,75.57959814528593
FOODS_3_622_WI_1_evaluation,FOODS_3_622,FOODS_3,FOODS,WI_1,WI,62.69963936115405
FOODS_3_623_WI_1_evaluation,FOODS_3_623,FOODS_3,FOODS,WI_1,WI,74.96136012364761
FOODS_3_624_WI_1_evaluation,FOODS_3_624,FOODS_3,FOODS,WI_1,WI,66.15146831530139
FOODS_3_625_WI_1_evaluation,FOODS_3_625,FOODS_3,FOODS,WI_1,WI,61.92684183410613
FOODS_3_626_WI_1_evaluation,FOODS_3_626,FOODS_3,FOODS,WI_1,WI,91.24162802679031
FOODS_3_627_WI_1_evaluation,FOODS_3_627,FOODS_3,FOODS,WI_1,WI,59.50540958268934
FOODS_3_628_WI_1_evaluation,FOODS_3_628,FOODS_3,FOODS,WI_1,WI,38.89747552807831
FOODS_3_629_WI_1_evaluation,FOODS_3_629,FOODS_3,FOODS,WI_1,WI,78.05255023183926
FOODS_3_630_WI_1_evaluation,FOODS_3_630,FOODS_3,FOODS,WI_1,WI,85.62596599690882
FOODS_3_631_WI_1_evaluation,FOODS_3_631,FOODS_3,FOODS,WI_1,WI,59.608449252962394
FOODS_3_632_WI_1_evaluation,FOODS_3_632,FOODS_3,FOODS,WI_1,WI,69.08809891808346
FOODS_3_633_WI_1_evaluation,FOODS_3_633,FOODS_3,FOODS,WI_1,WI,84.38948995363215
FOODS_3_634_WI_1_evaluation,FOODS_3_634,FOODS_3,FOODS,WI_1,WI,34.82740855229263
FOODS_3_635_WI_1_evaluation,FOODS_3_635,FOODS_3,FOODS,WI_1,WI,20.29881504379186
FOODS_3_636_WI_1_evaluation,FOODS_3_636,FOODS_3,FOODS,WI_1,WI,66.82122617207625
FOODS_3_637_WI_1_evaluation,FOODS_3_637,FOODS_3,FOODS,WI_1,WI,72.74600721277692
FOODS_3_638_WI_1_evaluation,FOODS_3_638,FOODS_3,FOODS,WI_1,WI,57.75373518804739
FOODS_3_639_WI_1_evaluation,FOODS_3_639,FOODS_3,FOODS,WI_1,WI,65.06955177743431
FOODS_3_640_WI_1_evaluation,FOODS_3_640,FOODS_3,FOODS,WI_1,WI,75.94023699124163
FOODS_3_641_WI_1_evaluation,FOODS_3_641,FOODS_3,FOODS,WI_1,WI,80.47398248325605
FOODS_3_642_WI_1_evaluation,FOODS_3_642,FOODS_3,FOODS,WI_1,WI,81.04070066975785
FOODS_3_643_WI_1_evaluation,FOODS_3_643,FOODS_3,FOODS,WI_1,WI,65.48171045852654
FOODS_3_644_WI_1_evaluation,FOODS_3_644,FOODS_3,FOODS,WI_1,WI,35.600206079340545
FOODS_3_645_WI_1_evaluation,FOODS_3_645,FOODS_3,FOODS,WI_1,WI,58.47501287995879
FOODS_3_646_WI_1_evaluation,FOODS_3_646,FOODS_3,FOODS,WI_1,WI,67.4909840288511
FOODS_3_647_WI_1_evaluation,FOODS_3_647,FOODS_3,FOODS,WI_1,WI,86.5533230293663
FOODS_3_648_WI_1_evaluation,FOODS_3_648,FOODS_3,FOODS,WI_1,WI,48.63472436888202
FOODS_3_649_WI_1_evaluation,FOODS_3_649,FOODS_3,FOODS,WI_1,WI,87.2746007212777
FOODS_3_650_WI_1_evaluation,FOODS_3_650,FOODS_3,FOODS,WI_1,WI,81.65893869139619
FOODS_3_651_WI_1_evaluation,FOODS_3_651,FOODS_3,FOODS,WI_1,WI,53.16846986089645
FOODS_3_652_WI_1_evaluation,FOODS_3_652,FOODS_3,FOODS,WI_1,WI,19.47449768160742
FOODS_3_653_WI_1_evaluation,FOODS_3_653,FOODS_3,FOODS,WI_1,WI,59.402369912416276
FOODS_3_654_WI_1_evaluation,FOODS_3_654,FOODS_3,FOODS,WI_1,WI,67.284904688305
FOODS_3_655_WI_1_evaluation,FOODS_3_655,FOODS_3,FOODS,WI_1,WI,33.38485316846986
FOODS_3_656_WI_1_evaluation,FOODS_3_656,FOODS_3,FOODS,WI_1,WI,37.918598660484285
FOODS_3_657_WI_1_evaluation,FOODS_3_657,FOODS_3,FOODS,WI_1,WI,39.46419371458011
FOODS_3_658_WI_1_evaluation,FOODS_3_658,FOODS_3,FOODS,WI_1,WI,62.18444100978877
FOODS_3_659_WI_1_evaluation,FOODS_3_659,FOODS_3,FOODS,WI_1,WI,69.24265842349304
FOODS_3_660_WI_1_evaluation,FOODS_3_660,FOODS_3,FOODS,WI_1,WI,65.58475012879958
FOODS_3_661_WI_1_evaluation,FOODS_3_661,FOODS_3,FOODS,WI_1,WI,65.63626996393612
FOODS_3_662_WI_1_evaluation,FOODS_3_662,FOODS_3,FOODS,WI_1,WI,86.60484286450283
FOODS_3_663_WI_1_evaluation,FOODS_3_663,FOODS_3,FOODS,WI_1,WI,61.66924265842349
FOODS_3_664_WI_1_evaluation,FOODS_3_664,FOODS_3,FOODS,WI_1,WI,51.46831530139103
FOODS_3_665_WI_1_evaluation,FOODS_3_665,FOODS_3,FOODS,WI_1,WI,64.81195260175167
FOODS_3_666_WI_1_evaluation,FOODS_3_666,FOODS_3,FOODS,WI_1,WI,72.17928902627511
FOODS_3_667_WI_1_evaluation,FOODS_3_667,FOODS_3,FOODS,WI_1,WI,67.33642452344154
FOODS_3_668_WI_1_evaluation,FOODS_3_668,FOODS_3,FOODS,WI_1,WI,0.41215868109222054
FOODS_3_669_WI_1_evaluation,FOODS_3_669,FOODS_3,FOODS,WI_1,WI,74.90984028851108
FOODS_3_670_WI_1_evaluation,FOODS_3_670,FOODS_3,FOODS,WI_1,WI,61.25708397733127
FOODS_3_671_WI_1_evaluation,FOODS_3_671,FOODS_3,FOODS,WI_1,WI,48.27408552292633
FOODS_3_672_WI_1_evaluation,FOODS_3_672,FOODS_3,FOODS,WI_1,WI,7.521895929933025
FOODS_3_673_WI_1_evaluation,FOODS_3_673,FOODS_3,FOODS,WI_1,WI,71.04585265327151
FOODS_3_674_WI_1_evaluation,FOODS_3_674,FOODS_3,FOODS,WI_1,WI,30.24214322514168
FOODS_3_675_WI_1_evaluation,FOODS_3_675,FOODS_3,FOODS,WI_1,WI,53.88974755280783
FOODS_3_676_WI_1_evaluation,FOODS_3_676,FOODS_3,FOODS,WI_1,WI,62.85419886656363
FOODS_3_677_WI_1_evaluation,FOODS_3_677,FOODS_3,FOODS,WI_1,WI,76.86759402369913
FOODS_3_678_WI_1_evaluation,FOODS_3_678,FOODS_3,FOODS,WI_1,WI,54.611025244719215
FOODS_3_679_WI_1_evaluation,FOODS_3_679,FOODS_3,FOODS,WI_1,WI,60.02060793405462
FOODS_3_680_WI_1_evaluation,FOODS_3_680,FOODS_3,FOODS,WI_1,WI,62.390520350334874
FOODS_3_681_WI_1_evaluation,FOODS_3_681,FOODS_3,FOODS,WI_1,WI,50.6439979392066
FOODS_3_682_WI_1_evaluation,FOODS_3_682,FOODS_3,FOODS,WI_1,WI,52.189592993302426
FOODS_3_683_WI_1_evaluation,FOODS_3_683,FOODS_3,FOODS,WI_1,WI,69.75785677485831
FOODS_3_684_WI_1_evaluation,FOODS_3_684,FOODS_3,FOODS,WI_1,WI,60.79340546110252
FOODS_3_685_WI_1_evaluation,FOODS_3_685,FOODS_3,FOODS,WI_1,WI,74.0340030911901
FOODS_3_686_WI_1_evaluation,FOODS_3_686,FOODS_3,FOODS,WI_1,WI,72.79752704791345
FOODS_3_687_WI_1_evaluation,FOODS_3_687,FOODS_3,FOODS,WI_1,WI,44.04945904173106
FOODS_3_688_WI_1_evaluation,FOODS_3_688,FOODS_3,FOODS,WI_1,WI,54.559505409582684
FOODS_3_689_WI_1_evaluation,FOODS_3_689,FOODS_3,FOODS,WI_1,WI,71.973209685729
FOODS_3_690_WI_1_evaluation,FOODS_3_690,FOODS_3,FOODS,WI_1,WI,83.77125193199382
FOODS_3_691_WI_1_evaluation,FOODS_3_691,FOODS_3,FOODS,WI_1,WI,89.23235445646573
FOODS_3_692_WI_1_evaluation,FOODS_3_692,FOODS_3,FOODS,WI_1,WI,37.81555899021123
FOODS_3_693_WI_1_evaluation,FOODS_3_693,FOODS_3,FOODS,WI_1,WI,85.52292632663575
FOODS_3_694_WI_1_evaluation,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,0.46367851622874806
FOODS_3_695_WI_1_evaluation,FOODS_3_695,FOODS_3,FOODS,WI_1,WI,52.498712004121586
FOODS_3_696_WI_1_evaluation,FOODS_3_696,FOODS_3,FOODS,WI_1,WI,91.08706852138073
FOODS_3_697_WI_1_evaluation,FOODS_3_697,FOODS_3,FOODS,WI_1,WI,20.195775373518803
FOODS_3_698_WI_1_evaluation,FOODS_3_698,FOODS_3,FOODS,WI_1,WI,71.61257083977331
FOODS_3_700_WI_1_evaluation,FOODS_3_700,FOODS_3,FOODS,WI_1,WI,74.29160226687274
FOODS_3_701_WI_1_evaluation,FOODS_3_701,FOODS_3,FOODS,WI_1,WI,79.44358578052551
FOODS_3_702_WI_1_evaluation,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,10.664605873261205
FOODS_3_703_WI_1_evaluation,FOODS_3_703,FOODS_3,FOODS,WI_1,WI,76.86759402369913
FOODS_3_704_WI_1_evaluation,FOODS_3_704,FOODS_3,FOODS,WI_1,WI,13.49819680577022
FOODS_3_705_WI_1_evaluation,FOODS_3_705,FOODS_3,FOODS,WI_1,WI,72.38536836682123
FOODS_3_706_WI_1_evaluation,FOODS_3_706,FOODS_3,FOODS,WI_1,WI,64.65739309634209
FOODS_3_707_WI_1_evaluation,FOODS_3_707,FOODS_3,FOODS,WI_1,WI,72.48840803709427
FOODS_3_708_WI_1_evaluation,FOODS_3_708,FOODS_3,FOODS,WI_1,WI,45.543534260690365
FOODS_3_709_WI_1_evaluation,FOODS_3_709,FOODS_3,FOODS,WI_1,WI,86.14116434827409
FOODS_3_710_WI_1_evaluation,FOODS_3_710,FOODS_3,FOODS,WI_1,WI,83.51365275631119
FOODS_3_711_WI_1_evaluation,FOODS_3_711,FOODS_3,FOODS,WI_1,WI,22.874806800618238
FOODS_3_712_WI_1_evaluation,FOODS_3_712,FOODS_3,FOODS,WI_1,WI,63.11179804224627
FOODS_3_713_WI_1_evaluation,FOODS_3_713,FOODS_3,FOODS,WI_1,WI,88.25347758887172
FOODS_3_714_WI_1_evaluation,FOODS_3_714,FOODS_3,FOODS,WI_1,WI,0.7212776919113859
FOODS_3_715_WI_1_evaluation,FOODS_3_715,FOODS_3,FOODS,WI_1,WI,62.08140133951572
FOODS_3_716_WI_1_evaluation,FOODS_3_716,FOODS_3,FOODS,WI_1,WI,28.851107676455435
FOODS_3_717_WI_1_evaluation,FOODS_3_717,FOODS_3,FOODS,WI_1,WI,58.99021123132406
FOODS_3_718_WI_1_evaluation,FOODS_3_718,FOODS_3,FOODS,WI_1,WI,41.73106646058732
FOODS_3_719_WI_1_evaluation,FOODS_3_719,FOODS_3,FOODS,WI_1,WI,67.13034518289541
FOODS_3_720_WI_1_evaluation,FOODS_3_720,FOODS_3,FOODS,WI_1,WI,87.1200412158681
FOODS_3_721_WI_1_evaluation,FOODS_3_721,FOODS_3,FOODS,WI_1,WI,46.419371458011334
FOODS_3_722_WI_1_evaluation,FOODS_3_722,FOODS_3,FOODS,WI_1,WI,85.7805255023184
FOODS_3_723_WI_1_evaluation,FOODS_3_723,FOODS_3,FOODS,WI_1,WI,25.50231839258114
FOODS_3_724_WI_1_evaluation,FOODS_3_724,FOODS_3,FOODS,WI_1,WI,84.28645028335909
FOODS_3_725_WI_1_evaluation,FOODS_3_725,FOODS_3,FOODS,WI_1,WI,48.583204533745494
FOODS_3_726_WI_1_evaluation,FOODS_3_726,FOODS_3,FOODS,WI_1,WI,74.34312210200927
FOODS_3_727_WI_1_evaluation,FOODS_3_727,FOODS_3,FOODS,WI_1,WI,37.557959814528594
FOODS_3_729_WI_1_evaluation,FOODS_3_729,FOODS_3,FOODS,WI_1,WI,66.71818650180319
FOODS_3_730_WI_1_evaluation,FOODS_3_730,FOODS_3,FOODS,WI_1,WI,17.72282328696548
FOODS_3_731_WI_1_evaluation,FOODS_3_731,FOODS_3,FOODS,WI_1,WI,68.10922205048944
FOODS_3_732_WI_1_evaluation,FOODS_3_732,FOODS_3,FOODS,WI_1,WI,37.24884080370943
FOODS_3_733_WI_1_evaluation,FOODS_3_733,FOODS_3,FOODS,WI_1,WI,81.14374034003092
FOODS_3_734_WI_1_evaluation,FOODS_3_734,FOODS_3,FOODS,WI_1,WI,31.890777949510564
FOODS_3_735_WI_1_evaluation,FOODS_3_735,FOODS_3,FOODS,WI_1,WI,90.31427099433283
FOODS_3_736_WI_1_evaluation,FOODS_3_736,FOODS_3,FOODS,WI_1,WI,82.48325605358063
FOODS_3_737_WI_1_evaluation,FOODS_3_737,FOODS_3,FOODS,WI_1,WI,89.07779495105615
FOODS_3_738_WI_1_evaluation,FOODS_3_738,FOODS_3,FOODS,WI_1,WI,35.03348789283874
FOODS_3_739_WI_1_evaluation,FOODS_3_739,FOODS_3,FOODS,WI_1,WI,44.92529623905204
FOODS_3_741_WI_1_evaluation,FOODS_3_741,FOODS_3,FOODS,WI_1,WI,40.752189592993304
FOODS_3_742_WI_1_evaluation,FOODS_3_742,FOODS_3,FOODS,WI_1,WI,55.22926326635754
FOODS_3_743_WI_1_evaluation,FOODS_3_743,FOODS_3,FOODS,WI_1,WI,89.64451313755795
FOODS_3_744_WI_1_evaluation,FOODS_3_744,FOODS_3,FOODS,WI_1,WI,25.6053580628542
FOODS_3_745_WI_1_evaluation,FOODS_3_745,FOODS_3,FOODS,WI_1,WI,69.03657908294693
FOODS_3_746_WI_1_evaluation,FOODS_3_746,FOODS_3,FOODS,WI_1,WI,27.408552292632667
FOODS_3_747_WI_1_evaluation,FOODS_3_747,FOODS_3,FOODS,WI_1,WI,58.835651725914474
FOODS_3_748_WI_1_evaluation,FOODS_3_748,FOODS_3,FOODS,WI_1,WI,87.99587841318908
FOODS_3_749_WI_1_evaluation,FOODS_3_749,FOODS_3,FOODS,WI_1,WI,69.50025759917568
FOODS_3_750_WI_1_evaluation,FOODS_3_750,FOODS_3,FOODS,WI_1,WI,52.498712004121586
FOODS_3_751_WI_1_evaluation,FOODS_3_751,FOODS_3,FOODS,WI_1,WI,80.88614116434827
FOODS_3_752_WI_1_evaluation,FOODS_3_752,FOODS_3,FOODS,WI_1,WI,22.153529108706852
FOODS_3_753_WI_1_evaluation,FOODS_3_753,FOODS_3,FOODS,WI_1,WI,24.420401854714065
FOODS_3_754_WI_1_evaluation,FOODS_3_754,FOODS_3,FOODS,WI_1,WI,76.35239567233386
FOODS_3_755_WI_1_evaluation,FOODS_3_755,FOODS_3,FOODS,WI_1,WI,35.03348789283874
FOODS_3_756_WI_1_evaluation,FOODS_3_756,FOODS_3,FOODS,WI_1,WI,26.79031427099433
FOODS_3_757_WI_1_evaluation,FOODS_3_757,FOODS_3,FOODS,WI_1,WI,56.87789799072643
FOODS_3_758_WI_1_evaluation,FOODS_3_758,FOODS_3,FOODS,WI_1,WI,90.98402885110768
FOODS_3_759_WI_1_evaluation,FOODS_3_759,FOODS_3,FOODS,WI_1,WI,88.61411643482741
FOODS_3_760_WI_1_evaluation,FOODS_3_760,FOODS_3,FOODS,WI_1,WI,75.83719732096857
FOODS_3_761_WI_1_evaluation,FOODS_3_761,FOODS_3,FOODS,WI_1,WI,65.89386913961876
FOODS_3_762_WI_1_evaluation,FOODS_3_762,FOODS_3,FOODS,WI_1,WI,90.00515198351366
FOODS_3_763_WI_1_evaluation,FOODS_3_763,FOODS_3,FOODS,WI_1,WI,72.64296754250387
FOODS_3_764_WI_1_evaluation,FOODS_3_764,FOODS_3,FOODS,WI_1,WI,30.49974240082432
FOODS_3_765_WI_1_evaluation,FOODS_3_765,FOODS_3,FOODS,WI_1,WI,29.263266357547657
FOODS_3_766_WI_1_evaluation,FOODS_3_766,FOODS_3,FOODS,WI_1,WI,75.99175682637815
FOODS_3_767_WI_1_evaluation,FOODS_3_767,FOODS_3,FOODS,WI_1,WI,60.63884595569294
FOODS_3_768_WI_1_evaluation,FOODS_3_768,FOODS_3,FOODS,WI_1,WI,66.09994848016485
FOODS_3_769_WI_1_evaluation,FOODS_3_769,FOODS_3,FOODS,WI_1,WI,38.58835651725914
FOODS_3_770_WI_1_evaluation,FOODS_3_770,FOODS_3,FOODS,WI_1,WI,63.317877382792375
FOODS_3_771_WI_1_evaluation,FOODS_3_771,FOODS_3,FOODS,WI_1,WI,52.55023183925811
FOODS_3_772_WI_1_evaluation,FOODS_3_772,FOODS_3,FOODS,WI_1,WI,65.06955177743431
FOODS_3_773_WI_1_evaluation,FOODS_3_773,FOODS_3,FOODS,WI_1,WI,87.78979907264298
FOODS_3_774_WI_1_evaluation,FOODS_3_774,FOODS_3,FOODS,WI_1,WI,56.62029881504379
FOODS_3_775_WI_1_evaluation,FOODS_3_775,FOODS_3,FOODS,WI_1,WI,69.44873776403917
FOODS_3_776_WI_1_evaluation,FOODS_3_776,FOODS_3,FOODS,WI_1,WI,64.09067490984029
FOODS_3_777_WI_1_evaluation,FOODS_3_777,FOODS_3,FOODS,WI_1,WI,86.29572385368367
FOODS_3_778_WI_1_evaluation,FOODS_3_778,FOODS_3,FOODS,WI_1,WI,73.87944358578052
FOODS_3_779_WI_1_evaluation,FOODS_3_779,FOODS_3,FOODS,WI_1,WI,80.26790314270994
FOODS_3_780_WI_1_evaluation,FOODS_3_780,FOODS_3,FOODS,WI_1,WI,74.6007212776919
FOODS_3_781_WI_1_evaluation,FOODS_3_781,FOODS_3,FOODS,WI_1,WI,75.99175682637815
FOODS_3_782_WI_1_evaluation,FOODS_3_782,FOODS_3,FOODS,WI_1,WI,26.017516743946416
FOODS_3_783_WI_1_evaluation,FOODS_3_783,FOODS_3,FOODS,WI_1,WI,33.6424523441525
FOODS_3_784_WI_1_evaluation,FOODS_3_784,FOODS_3,FOODS,WI_1,WI,59.608449252962394
FOODS_3_785_WI_1_evaluation,FOODS_3_785,FOODS_3,FOODS,WI_1,WI,45.85265327150953
FOODS_3_786_WI_1_evaluation,FOODS_3_786,FOODS_3,FOODS,WI_1,WI,41.62802679031427
FOODS_3_787_WI_1_evaluation,FOODS_3_787,FOODS_3,FOODS,WI_1,WI,57.599175682637814
FOODS_3_788_WI_1_evaluation,FOODS_3_788,FOODS_3,FOODS,WI_1,WI,47.19216898505925
FOODS_3_789_WI_1_evaluation,FOODS_3_789,FOODS_3,FOODS,WI_1,WI,52.85935085007728
FOODS_3_790_WI_1_evaluation,FOODS_3_790,FOODS_3,FOODS,WI_1,WI,89.64451313755795
FOODS_3_791_WI_1_evaluation,FOODS_3_791,FOODS_3,FOODS,WI_1,WI,66.61514683153014
FOODS_3_792_WI_1_evaluation,FOODS_3_792,FOODS_3,FOODS,WI_1,WI,14.374034003091191
FOODS_3_793_WI_1_evaluation,FOODS_3_793,FOODS_3,FOODS,WI_1,WI,23.956723338485318
FOODS_3_794_WI_1_evaluation,FOODS_3_794,FOODS_3,FOODS,WI_1,WI,67.59402369912416
FOODS_3_795_WI_1_evaluation,FOODS_3_795,FOODS_3,FOODS,WI_1,WI,52.85935085007728
FOODS_3_796_WI_1_evaluation,FOODS_3_796,FOODS_3,FOODS,WI_1,WI,86.913961875322
FOODS_3_797_WI_1_evaluation,FOODS_3_797,FOODS_3,FOODS,WI_1,WI,66.76970633693972
FOODS_3_798_WI_1_evaluation,FOODS_3_798,FOODS_3,FOODS,WI_1,WI,85.2138073158166
FOODS_3_799_WI_1_evaluation,FOODS_3_799,FOODS_3,FOODS,WI_1,WI,76.40391550747037
FOODS_3_800_WI_1_evaluation,FOODS_3_800,FOODS_3,FOODS,WI_1,WI,47.60432766615147
FOODS_3_801_WI_1_evaluation,FOODS_3_801,FOODS_3,FOODS,WI_1,WI,49.20144255538382
FOODS_3_802_WI_1_evaluation,FOODS_3_802,FOODS_3,FOODS,WI_1,WI,73.36424523441525
FOODS_3_803_WI_1_evaluation,FOODS_3_803,FOODS_3,FOODS,WI_1,WI,59.14477073673364
FOODS_3_804_WI_1_evaluation,FOODS_3_804,FOODS_3,FOODS,WI_1,WI,39.56723338485317
FOODS_3_805_WI_1_evaluation,FOODS_3_805,FOODS_3,FOODS,WI_1,WI,53.68366821226173
FOODS_3_806_WI_1_evaluation,FOODS_3_806,FOODS_3,FOODS,WI_1,WI,80.06182380216383
FOODS_3_807_WI_1_evaluation,FOODS_3_807,FOODS_3,FOODS,WI_1,WI,21.432251416795467
FOODS_3_808_WI_1_evaluation,FOODS_3_808,FOODS_3,FOODS,WI_1,WI,19.783616692426584
FOODS_3_809_WI_1_evaluation,FOODS_3_809,FOODS_3,FOODS,WI_1,WI,32.1483771251932
FOODS_3_810_WI_1_evaluation,FOODS_3_810,FOODS_3,FOODS,WI_1,WI,48.016486347243685
FOODS_3_811_WI_1_evaluation,FOODS_3_811,FOODS_3,FOODS,WI_1,WI,47.14064914992272
FOODS_3_812_WI_1_evaluation,FOODS_3_812,FOODS_3,FOODS,WI_1,WI,38.38227717671304
FOODS_3_813_WI_1_evaluation,FOODS_3_813,FOODS_3,FOODS,WI_1,WI,85.36836682122618
FOODS_3_814_WI_1_evaluation,FOODS_3_814,FOODS_3,FOODS,WI_1,WI,24.008243173621842
FOODS_3_815_WI_1_evaluation,FOODS_3_815,FOODS_3,FOODS,WI_1,WI,88.15043791859866
FOODS_3_816_WI_1_evaluation,FOODS_3_816,FOODS_3,FOODS,WI_1,WI,56.723338485316845
FOODS_3_817_WI_1_evaluation,FOODS_3_817,FOODS_3,FOODS,WI_1,WI,55.89902112313241
FOODS_3_818_WI_1_evaluation,FOODS_3_818,FOODS_3,FOODS,WI_1,WI,43.01906233900051
FOODS_3_819_WI_1_evaluation,FOODS_3_819,FOODS_3,FOODS,WI_1,WI,26.378155589902114
FOODS_3_820_WI_1_evaluation,FOODS_3_820,FOODS_3,FOODS,WI_1,WI,44.71921689850593
FOODS_3_821_WI_1_evaluation,FOODS_3_821,FOODS_3,FOODS,WI_1,WI,75.52807831014941
FOODS_3_822_WI_1_evaluation,FOODS_3_822,FOODS_3,FOODS,WI_1,WI,29.623905203503348
FOODS_3_823_WI_1_evaluation,FOODS_3_823,FOODS_3,FOODS,WI_1,WI,72.07624935600207
FOODS_3_824_WI_1_evaluation,FOODS_3_824,FOODS_3,FOODS,WI_1,WI,77.33127253992788
FOODS_3_825_WI_1_evaluation,FOODS_3_825,FOODS_3,FOODS,WI_1,WI,73.72488408037094
FOODS_3_826_WI_1_evaluation,FOODS_3_826,FOODS_3,FOODS,WI_1,WI,67.69706336939721
FOODS_3_827_WI_1_evaluation,FOODS_3_827,FOODS_3,FOODS,WI_1,WI,69.44873776403917
HOBBIES_1_001_WI_2_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_2,WI,95.15713549716641
HOBBIES_1_002_WI_2_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_2,WI,68.57290056671819
HOBBIES_1_003_WI_2_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_2,WI,94.79649665121072
HOBBIES_1_004_WI_2_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,WI_2,WI,79.03142709943329
HOBBIES_1_005_WI_2_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,WI_2,WI,76.91911385883566
HOBBIES_1_006_WI_2_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,WI_2,WI,75.21895929933025
HOBBIES_1_007_WI_2_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,WI_2,WI,90.41731066460588
HOBBIES_1_008_WI_2_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,WI_2,WI,35.18804739824832
HOBBIES_1_009_WI_2_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,WI_2,WI,82.74085522926326
HOBBIES_1_010_WI_2_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,WI_2,WI,66.82122617207625
HOBBIES_1_011_WI_2_evaluation,HOBBIES_1_011,HOBBIES_1,HOBBIES,WI_2,WI,95.31169500257599
HOBBIES_1_012_WI_2_evaluation,HOBBIES_1_012,HOBBIES_1,HOBBIES,WI_2,WI,79.59814528593509
HOBBIES_1_013_WI_2_evaluation,HOBBIES_1_013,HOBBIES_1,HOBBIES,WI_2,WI,80.7315816589387
HOBBIES_1_014_WI_2_evaluation,HOBBIES_1_014,HOBBIES_1,HOBBIES,WI_2,WI,37.66099948480165
HOBBIES_1_015_WI_2_evaluation,HOBBIES_1_015,HOBBIES_1,HOBBIES,WI_2,WI,57.70221535291087
HOBBIES_1_016_WI_2_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,WI_2,WI,56.414219474497685
HOBBIES_1_017_WI_2_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,WI_2,WI,73.10664605873262
HOBBIES_1_018_WI_2_evaluation,HOBBIES_1_018,HOBBIES_1,HOBBIES,WI_2,WI,94.53889747552809
HOBBIES_1_019_WI_2_evaluation,HOBBIES_1_019,HOBBIES_1,HOBBIES,WI_2,WI,74.90984028851108
HOBBIES_1_020_WI_2_evaluation,HOBBIES_1_020,HOBBIES_1,HOBBIES,WI_2,WI,92.16898505924782
HOBBIES_1_021_WI_2_evaluation,HOBBIES_1_021,HOBBIES_1,HOBBIES,WI_2,WI,86.29572385368367
HOBBIES_1_022_WI_2_evaluation,HOBBIES_1_022,HOBBIES_1,HOBBIES,WI_2,WI,71.14889232354457
HOBBIES_1_023_WI_2_evaluation,HOBBIES_1_023,HOBBIES_1,HOBBIES,WI_2,WI,62.545079855744454
HOBBIES_1_024_WI_2_evaluation,HOBBIES_1_024,HOBBIES_1,HOBBIES,WI_2,WI,88.66563626996393
HOBBIES_1_025_WI_2_evaluation,HOBBIES_1_025,HOBBIES_1,HOBBIES,WI_2,WI,83.04997424008243
HOBBIES_1_026_WI_2_evaluation,HOBBIES_1_026,HOBBIES_1,HOBBIES,WI_2,WI,84.38948995363215
HOBBIES_1_027_WI_2_evaluation,HOBBIES_1_027,HOBBIES_1,HOBBIES,WI_2,WI,88.25347758887172
HOBBIES_1_028_WI_2_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,WI_2,WI,80.47398248325605
HOBBIES_1_029_WI_2_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,WI_2,WI,73.87944358578052
HOBBIES_1_030_WI_2_evaluation,HOBBIES_1_030,HOBBIES_1,HOBBIES,WI_2,WI,72.9005667181865
HOBBIES_1_031_WI_2_evaluation,HOBBIES_1_031,HOBBIES_1,HOBBIES,WI_2,WI,78.87686759402371
HOBBIES_1_032_WI_2_evaluation,HOBBIES_1_032,HOBBIES_1,HOBBIES,WI_2,WI,46.264811952601754
HOBBIES_1_033_WI_2_evaluation,HOBBIES_1_033,HOBBIES_1,HOBBIES,WI_2,WI,87.89283874291603
HOBBIES_1_034_WI_2_evaluation,HOBBIES_1_034,HOBBIES_1,HOBBIES,WI_2,WI,84.69860896445131
HOBBIES_1_035_WI_2_evaluation,HOBBIES_1_035,HOBBIES_1,HOBBIES,WI_2,WI,88.66563626996393
HOBBIES_1_036_WI_2_evaluation,HOBBIES_1_036,HOBBIES_1,HOBBIES,WI_2,WI,85.57444616177227
HOBBIES_1_037_WI_2_evaluation,HOBBIES_1_037,HOBBIES_1,HOBBIES,WI_2,WI,79.23750643997938
HOBBIES_1_038_WI_2_evaluation,HOBBIES_1_038,HOBBIES_1,HOBBIES,WI_2,WI,77.89799072642968
